#Chabrier 2019 EOS table for H and He mixture with Y = 0.2423 and X = 1 - Y. Nonideal effects from Howard 2023 are also accounted for 
T[K]	P[dyne_cm-2]	rho[g_cm-3]
562341.3251903491	1.4125375446227555e+21	93094.31523887045
562341.3251903491	1.5848931924611107e+21	99905.81277910106
562341.3251903491	1.7782794100389228e+21	107215.2646723732
562341.3251903491	1.995262314968883e+21	115070.09892863962
562341.3251903491	2.2387211385683378e+21	123513.43917355452
562341.3251903491	2.511886431509582e+21	132581.05089634107
562341.3251903491	2.8183829312644495e+21	142333.11095352887
562341.3251903491	3.1622776601683794e+21	152807.46211921386
562341.3251903491	3.5481338923357606e+21	164084.02049994154
562341.3251903491	3.9810717055349697e+21	176194.97998394546
562341.3251903491	4.466835921509635e+21	189225.38308177024
562341.3251903491	5.011872336272714e+21	203250.26351388593
562341.3251903491	5.623413251903491e+21	218322.4309964706
562341.3251903491	6.309573444801943e+21	234543.9419868417
562341.3251903491	7.079457843841373e+21	252004.73547724672
562341.3251903491	7.943282347242821e+21	270801.9599714865
562341.3251903491	8.91250938133744e+21	291005.9061101154
562341.3251903491	1e+22	312760.43125940475
562341.3251903491	1.1220184543019653e+22	336194.36006481136
562341.3251903491	1.2589254117941662e+22	361432.88461604476
562341.3251903491	1.4125375446227553e+22	388627.4958682494
562341.3251903491	1.5848931924611107e+22	417902.4373738491
562341.3251903491	1.7782794100389228e+22	449487.8990168518
562341.3251903491	1.995262314968883e+22	483463.31347886205
562341.3251903491	2.2387211385683378e+22	520161.26014401176
562341.3251903491	2.511886431509582e+22	559655.4847481844
562341.3251903491	2.8183829312644493e+22	602261.697852487
562341.3251903491	3.1622776601683792e+22	648169.0730352046
562341.3251903491	3.5481338923357603e+22	697573.1422129277
562341.3251903491	3.981071705534969e+22	750580.3742290147
562341.3251903491	4.4668359215096344e+22	807552.6452784318
562341.3251903491	5.011872336272715e+22	868493.2665879278
562341.3251903491	5.6234132519034915e+22	933672.9019337283
562341.3251903491	6.309573444801942e+22	1003245.805578367
562341.3251903491	7.0794578438413735e+22	1077275.7172940846
562341.3251903491	7.943282347242821e+22	1155974.9888764988
562341.3251903491	8.912509381337442e+22	1235145.3344876752
562341.3251903491	1e+23	1304665.3146355194
630957.344480193	10.0	1e-09
630957.344480193	11.220184543019654	1e-09
630957.344480193	12.589254117941662	1e-09
630957.344480193	14.125375446227554	1e-09
630957.344480193	15.84893192461111	1e-09
630957.344480193	17.78279410038923	1e-09
630957.344480193	19.95262314968883	1e-09
630957.344480193	22.387211385683376	1e-09
630957.344480193	25.11886431509582	1e-09
630957.344480193	28.183829312644495	1e-09
630957.344480193	31.622776601683796	1e-09
630957.344480193	35.481338923357605	1e-09
630957.344480193	39.81071705534969	1e-09
630957.344480193	44.66835921509635	1e-09
630957.344480193	50.118723362727145	1e-09
630957.344480193	56.23413251903491	1e-09
630957.344480193	63.09573444801943	1e-09
630957.344480193	70.79457843841374	1e-09
630957.344480193	79.43282347242823	1e-09
630957.344480193	89.12509381337442	1e-09
630957.344480193	100.0	1e-09
630957.344480193	112.2018454301963	1e-09
630957.344480193	125.89254117941661	1e-09
630957.344480193	141.25375446227554	1e-09
630957.344480193	158.48931924611142	1e-09
630957.344480193	177.82794100389228	1e-09
630957.344480193	199.52623149688787	1e-09
630957.344480193	223.87211385683378	1e-09
630957.344480193	251.1886431509582	1e-09
630957.344480193	281.8382931264455	1e-09
630957.344480193	316.2277660168379	1e-09
630957.344480193	354.8133892335753	1e-09
630957.344480193	398.10717055349687	1e-09
630957.344480193	446.6835921509635	1e-09
630957.344480193	501.1872336272725	1e-09
630957.344480193	562.341325190349	1e-09
630957.344480193	630.957344480193	1e-09
630957.344480193	707.9457843841373	1e-09
630957.344480193	794.3282347242822	1e-09
630957.344480193	891.2509381337459	1e-09
630957.344480193	1000.0	1e-09
630957.344480193	1122.018454301963	1e-09
630957.344480193	1258.9254117941662	1e-09
630957.344480193	1412.5375446227554	1e-09
630957.344480193	1584.893192461114	1e-09
630957.344480193	1778.2794100389226	1e-09
630957.344480193	1995.2623149688786	1e-09
630957.344480193	2238.7211385683377	1e-09
630957.344480193	2511.886431509582	1e-09
630957.344480193	2818.382931264455	1e-09
630957.344480193	3162.277660168379	1e-09
630957.344480193	3548.133892335753	1e-09
630957.344480193	3981.071705534969	1e-09
630957.344480193	4466.835921509635	1e-09
630957.344480193	5011.872336272725	1e-09
630957.344480193	5623.41325190349	1e-09
630957.344480193	6309.573444801929	1e-09
630957.344480193	7079.457843841374	1e-09
630957.344480193	7943.282347242822	1e-09
630957.344480193	8912.509381337459	1e-09
630957.344480193	10000.0	1e-09
630957.344480193	11220.18454301963	1e-09
630957.344480193	12589.25411794166	1e-09
630957.344480193	14125.375446227554	1e-09
630957.344480193	15848.93192461114	1e-09
630957.344480193	17782.79410038923	1e-09
630957.344480193	19952.62314968879	1e-09
630957.344480193	22387.211385683375	1e-09
630957.344480193	25118.864315095823	1e-09
630957.344480193	28183.82931264455	1e-09
630957.344480193	31622.776601683792	1e-09
630957.344480193	35481.33892335753	1e-09
630957.344480193	39810.71705534969	1e-09
630957.344480193	44668.359215096345	1.1436765773106234e-09
630957.344480193	50118.72336272725	1.1490908444618054e-09
630957.344480193	56234.13251903491	1.161022889740535e-09
630957.344480193	63095.7344480193	1.1795949729948451e-09
630957.344480193	70794.57843841374	1.2044625920127554e-09
630957.344480193	79432.82347242822	1.2357070405298546e-09
630957.344480193	89125.0938133746	1.2733633073468514e-09
630957.344480193	100000.00000000001	1.3174015704120672e-09
630957.344480193	112201.8454301963	1.367957577859899e-09
630957.344480193	125892.54117941661	1.4247961675372945e-09
630957.344480193	141253.75446227554	1.4879814535194243e-09
630957.344480193	158489.3192461114	1.557424429141319e-09
630957.344480193	177827.94100389228	1.6331055327110995e-09
630957.344480193	199526.23149688786	1.7145154332002653e-09
630957.344480193	223872.1138568338	2.133481739608441e-09
630957.344480193	251188.64315095823	2.7925117815311795e-09
630957.344480193	281838.2931264455	3.2909451844509523e-09
630957.344480193	316227.76601683797	3.728529936719209e-09
630957.344480193	354813.3892335753	4.159831267897371e-09
630957.344480193	398107.1705534969	4.619353481562697e-09
630957.344480193	446683.5921509635	5.139625583402399e-09
630957.344480193	501187.23362727254	5.731567313146459e-09
630957.344480193	562341.325190349	6.401734930997999e-09
630957.344480193	630957.344480193	7.159830782675596e-09
630957.344480193	707945.7843841374	8.017268787201497e-09
630957.344480193	794328.2347242822	8.985661748571491e-09
630957.344480193	891250.9381337459	1.0077340298903073e-08
630957.344480193	1000000.0	1.1305772257789996e-08
630957.344480193	1122018.454301963	1.2685285113375523e-08
630957.344480193	1258925.4117941675	1.4233123995289334e-08
630957.344480193	1412537.544622754	1.596982778508272e-08
630957.344480193	1584893.1924611141	1.7918441486887055e-08
630957.344480193	1778279.4100389227	2.010482202061718e-08
630957.344480193	1995262.3149688789	2.2557981327588953e-08
630957.344480193	2238721.13856834	2.5310471341353958e-08
630957.344480193	2511886.4315095795	2.8398815932080093e-08
630957.344480193	2818382.931264455	3.186407457950649e-08
630957.344480193	3162277.6601683795	3.575207970746036e-08
630957.344480193	3548133.8923357534	4.0114493211445244e-08
630957.344480193	3981071.7055349736	4.5009201668212464e-08
630957.344480193	4466835.92150963	5.050115488513308e-08
630957.344480193	5011872.336272725	5.6663227744681045e-08
630957.344480193	5623413.251903491	6.357718720984715e-08
630957.344480193	6309573.444801929	7.133477732205922e-08
630957.344480193	7079457.84384138	8.003893658887176e-08
630957.344480193	7943282.347242814	8.980516391541872e-08
630957.344480193	8912509.38133746	1.0076512148677204e-07
630957.344480193	10000000.0	1.1306032585813772e-07
630957.344480193	11220184.54301963	1.2685608666724203e-07
630957.344480193	12589254.117941676	1.4233487028117475e-07
630957.344480193	14125375.44622754	1.5970235114615414e-07
630957.344480193	15848931.92461114	1.7918898518139722e-07
630957.344480193	17782794.100389227	2.0105384678751268e-07
630957.344480193	19952623.149688788	2.255861264039887e-07
630957.344480193	22387211.3856834	2.5311242455662715e-07
630957.344480193	25118864.315095793	2.83996811365649e-07
630957.344480193	28183829.31264455	3.1865045352441913e-07
630957.344480193	31622776.601683795	3.5753903524247626e-07
630957.344480193	35481338.92335753	4.0116539567537845e-07
630957.344480193	39810717.05534974	4.501160934010553e-07
630957.344480193	44668359.2150963	5.050385633742909e-07
630957.344480193	50118723.36272725	5.666625882401061e-07
630957.344480193	56234132.51903491	6.358074580504657e-07
630957.344480193	63095734.4480193	7.133877013154437e-07
630957.344480193	70794578.4384138	8.004525968379625e-07
630957.344480193	79432823.47242814	8.98122585446123e-07
630957.344480193	89125093.8133746	1.0077126139817788e-06
630957.344480193	100000000.0	1.130672149520426e-06
630957.344480193	112201845.43019636	1.2686381633812356e-06
630957.344480193	125892541.17941675	1.4234646775473178e-06
630957.344480193	141253754.4622754	1.5971575977418776e-06
630957.344480193	158489319.24611133	1.79204474275397e-06
630957.344480193	177827941.0038923	2.010712258082081e-06
630957.344480193	199526231.49688798	2.256102613809502e-06
630957.344480193	223872113.856834	2.5313950443594467e-06
630957.344480193	251188643.15095794	2.840278997532404e-06
630957.344480193	281838293.12644535	3.1869188312707407e-06
630957.344480193	316227766.0168379	3.575790607241297e-06
630957.344480193	354813389.2335755	4.012122945569674e-06
630957.344480193	398107170.5534973	4.501779641971096e-06
630957.344480193	446683592.150963	5.051092358932625e-06
630957.344480193	501187233.6272722	5.667563391350504e-06
630957.344480193	562341325.1903491	6.359126481891901e-06
630957.344480193	630957344.4801933	7.1352392482647435e-06
630957.344480193	707945784.384138	8.005889960207412e-06
630957.344480193	794328234.7242814	8.982985386154197e-06
630957.344480193	891250938.1337456	1.0079332447089864e-05
630957.344480193	1000000000.0	1.1309225048206061e-05
630957.344480193	1122018454.3019636	1.2689514302493563e-05
630957.344480193	1258925411.7941673	1.4238197066355213e-05
630957.344480193	1412537544.6227546	1.597596692154313e-05
630957.344480193	1584893192.4611135	1.7925418575227473e-05
630957.344480193	1778279410.038923	2.0113213264386645e-05
630957.344480193	1995262314.9688797	2.2567972033015733e-05
630957.344480193	2238721138.5683393	2.5322389678161174e-05
630957.344480193	2511886431.50958	2.84129835832812e-05
630957.344480193	2818382931.264454	3.18808630162802e-05
630957.344480193	3162277660.1683793	3.5771917601535005e-05
630957.344480193	3548133892.335755	4.013879903087334e-05
630957.344480193	3981071705.534972	4.5037845054960066e-05
630957.344480193	4466835921.509631	5.053483251217723e-05
630957.344480193	5011872336.272722	5.67039068804546e-05
630957.344480193	5623413251.903491	6.362492544375739e-05
630957.344480193	6309573444.801932	7.139198184866584e-05
630957.344480193	7079457843.841379	8.010740540925866e-05
630957.344480193	7943282347.242815	8.988517003265463e-05
630957.344480193	8912509381.337456	0.00010085846328886562
630957.344480193	9999999999.999846	0.00011317138972994794
630957.344480193	11220184543.019634	0.0001269904174461123
630957.344480193	12589254117.941673	0.00014249356506849096
630957.344480193	14125375446.227543	0.00015989014774489522
630957.344480193	15848931924.611135	0.0001794143101173371
630957.344480193	17782794100.38923	0.00020132306313362425
630957.344480193	19952623149.688797	0.00022590194951182814
630957.344480193	22387211385.683395	0.00025349326627447955
630957.344480193	25118864315.095802	0.0002844479937883542
630957.344480193	28183829312.64454	0.0003191842629177382
630957.344480193	31622776601.683796	0.0003581689358218063
630957.344480193	35481338923.35755	0.00040191612974558823
630957.344480193	39810717055.349724	0.00045100665856656613
630957.344480193	44668359215.09632	0.0005060944147851485
630957.344480193	50118723362.72722	0.0005679108079197285
630957.344480193	56234132519.03491	0.0006372939492772254
630957.344480193	63095734448.01933	0.0007151591081214604
630957.344480193	70794578438.41379	0.0008025583594626841
630957.344480193	79432823472.42816	0.0009006223341823385
630957.344480193	89125093813.37454	0.0010106969192844857
630957.344480193	100000000000.0	0.0011342276665192894
630957.344480193	112201845430.19637	0.0012728860415690399
630957.344480193	125892541179.41675	0.0014284952624810982
630957.344480193	141253754462.2754	0.001603164463927695
630957.344480193	158489319246.11133	0.0017992001720701562
630957.344480193	177827941003.89227	0.002019212151521901
630957.344480193	199526231496.88797	0.0022661856113925546
630957.344480193	223872113856.834	0.002543431598188329
630957.344480193	251188643150.95795	0.0028545582381569834
630957.344480193	281838293126.4453	0.0032038910350203906
630957.344480193	316227766016.83795	0.0035960093965698102
630957.344480193	354813389233.5755	0.004036138026170896
630957.344480193	398107170553.4973	0.004530261882111054
630957.344480193	446683592150.963	0.005085020507631402
630957.344480193	501187233627.2722	0.005707885732641527
630957.344480193	562341325190.3491	0.0064070923658365985
630957.344480193	630957344480.1932	0.00719233395096181
630957.344480193	707945784384.1381	0.008073891326559822
630957.344480193	794328234724.2814	0.009063774221886568
630957.344480193	891250938133.7455	0.010175376501459568
630957.344480193	1000000000000.0	0.011423680563255576
630957.344480193	1122018454301.963	0.012825838038367742
630957.344480193	1258925411794.1675	0.014400008040089368
630957.344480193	1412537544622.754	0.01616827958990887
630957.344480193	1584893192461.1143	0.018154364894566125
630957.344480193	1778279410038.9229	0.0203856447437102
630957.344480193	1995262314968.8787	0.022892066368869975
630957.344480193	2238721138568.34	0.025707666154937452
630957.344480193	2511886431509.5796	0.02887143780371092
630957.344480193	2818382931264.4546	0.032425913691981535
630957.344480193	3162277660168.3794	0.03641967732724846
630957.344480193	3548133892335.7534	0.040908907105810806
630957.344480193	3981071705534.973	0.045952522750237035
630957.344480193	4466835921509.63	0.051623551568478525
630957.344480193	5011872336272.725	0.057996004928425146
630957.344480193	5623413251903.49	0.0651581904373348
630957.344480193	6309573444801.93	0.07320846113342465
630957.344480193	7079457843841.381	0.08225670148651226
630957.344480193	7943282347242.8125	0.09242822613597583
630957.344480193	8912509381337.459	0.10386054049441291
630957.344480193	10000000000000.0	0.11670838399135837
630957.344480193	11220184543019.629	0.13114726569216326
630957.344480193	12589254117941.676	0.1473741714942027
630957.344480193	14125375446227.541	0.16560810758933622
630957.344480193	15848931924611.14	0.18609595232543139
630957.344480193	17782794100389.227	0.2091095706523046
630957.344480193	19952623149688.79	0.23495506238323652
630957.344480193	22387211385683.4	0.26396601141983106
630957.344480193	25118864315095.797	0.2965557285328707
630957.344480193	28183829312644.547	0.3332285575061565
630957.344480193	31622776601683.797	0.3745371806504048
